"year","school","commune","csep","ethnicity","rural","region","sch_type","gender","grade","fw"
2016,5009,8102,3,0,0,8,2,1,4,11
2016,5009,8102,3,1,0,8,2,1,4,6
2016,5009,8102,2,0,0,8,2,2,4,12
2016,5009,8102,2,1,0,8,2,2,4,1
2016,5009,8102,3,0,0,8,2,2,4,5
2016,5010,8102,1,0,0,8,2,1,4,2
2016,5010,8102,3,0,0,8,2,1,4,14
2016,5010,8102,2,0,0,8,2,1,4,13
2016,5010,8102,3,1,0,8,2,1,4,1
2016,5010,8102,2,0,0,8,2,2,4,14
2016,5010,8102,2,1,0,8,2,2,4,4
2016,5010,8102,3,0,0,8,2,2,4,23
2016,5010,8102,1,0,0,8,2,2,4,2
2016,5012,8102,2,0,0,8,2,1,4,6
2016,5012,8102,2,1,0,8,2,1,4,2
2016,5012,8102,3,0,0,8,2,1,4,16
2016,5012,8102,3,1,0,8,2,1,4,1
2016,5012,8102,1,0,0,8,2,1,4,2
2016,5012,8102,1,1,0,8,2,1,4,1
2016,5012,8102,2,0,0,8,2,2,4,10
2016,5012,8102,3,0,0,8,2,2,4,17
2016,5012,8102,3,1,0,8,2,2,4,2
2016,5012,8102,1,0,0,8,2,2,4,2
2016,5012,8102,1,1,0,8,2,2,4,1
2016,5015,8102,2,0,0,8,2,1,4,9
2016,5015,8102,2,1,0,8,2,1,4,2
2016,5015,8102,3,0,0,8,2,1,4,11
2016,5015,8102,3,1,0,8,2,1,4,2
2016,5015,8102,1,0,0,8,2,1,4,1
2016,5015,8102,3,0,0,8,2,2,4,11
2016,5015,8102,2,0,0,8,2,2,4,7
2016,5015,8102,1,0,0,8,2,2,4,1
2016,5016,8102,2,0,0,8,2,1,4,14
2016,5016,8102,3,0,0,8,2,1,4,22
2016,5016,8102,1,0,0,8,2,1,4,3
2016,5016,8102,2,0,0,8,2,2,4,16
2016,5016,8102,3,0,0,8,2,2,4,16
2016,5016,8102,3,1,0,8,2,2,4,5
2016,5016,8102,2,1,0,8,2,2,4,1
2016,5019,8102,2,0,0,8,2,1,4,12
2016,5019,8102,2,1,0,8,2,1,4,3
2016,5019,8102,3,0,0,8,2,1,4,25
2016,5019,8102,3,1,0,8,2,1,4,6
2016,5019,8102,2,0,0,8,2,2,4,8
2016,5019,8102,2,1,0,8,2,2,4,2
2016,5019,8102,3,0,0,8,2,2,4,15
2016,5019,8102,1,0,0,8,2,2,4,1
2016,5020,8102,2,0,0,8,2,1,4,8
2016,5020,8102,2,1,0,8,2,1,4,1
2016,5020,8102,3,0,0,8,2,1,4,17
2016,5020,8102,3,1,0,8,2,1,4,2
2016,5020,8102,1,0,0,8,2,1,4,1
2016,5020,8102,2,0,0,8,2,2,4,13
2016,5020,8102,3,0,0,8,2,2,4,22
2016,5020,8102,3,1,0,8,2,2,4,4
2016,5020,8102,1,0,0,8,2,2,4,13
2016,5020,8102,2,1,0,8,2,2,4,1
2016,11398,8102,3,0,0,8,1,1,4,14
2016,11398,8102,2,0,0,8,1,1,4,8
2016,11398,8102,2,0,0,8,1,2,4,2
2016,11398,8102,3,0,0,8,1,2,4,9
2016,11398,8102,1,0,0,8,1,2,4,1
2016,11420,8102,3,0,0,8,2,1,4,15
2016,11420,8102,2,0,0,8,2,1,4,6
2016,11420,8102,3,0,0,8,2,2,4,9
2016,11420,8102,2,0,0,8,2,2,4,7
2016,11420,8102,3,1,0,8,2,2,4,3
2016,11420,8102,1,0,0,8,2,2,4,1
2016,12008,8102,1,0,0,8,2,1,4,3
2016,12008,8102,2,0,0,8,2,1,4,17
2016,12008,8102,2,1,0,8,2,1,4,1
2016,12008,8102,3,0,0,8,2,1,4,22
2016,12008,8102,3,1,0,8,2,1,4,4
2016,12008,8102,3,0,0,8,2,2,4,21
2016,12008,8102,2,0,0,8,2,2,4,14
2016,12008,8102,2,1,0,8,2,2,4,2
2016,12008,8102,3,1,0,8,2,2,4,3
2016,12008,8102,1,0,0,8,2,2,4,3
2016,16770,8102,2,0,0,8,2,1,4,5
2016,16770,8102,2,1,0,8,2,1,4,1
2016,16770,8102,3,0,0,8,2,1,4,8
2016,16770,8102,1,0,0,8,2,1,4,6
2016,16770,8102,2,0,0,8,2,2,4,4
2016,16770,8102,2,1,0,8,2,2,4,1
2016,16770,8102,3,0,0,8,2,2,4,4
2016,16770,8102,3,1,0,8,2,2,4,1
2016,16770,8102,1,0,0,8,2,2,4,3
2016,17657,8102,2,0,0,8,2,1,4,11
2016,17657,8102,3,0,0,8,2,1,4,20
2016,17657,8102,2,1,0,8,2,1,4,2
2016,17657,8102,3,1,0,8,2,1,4,2
2016,17657,8102,1,0,0,8,2,1,4,8
2016,17657,8102,2,0,0,8,2,2,4,17
2016,17657,8102,3,0,0,8,2,2,4,16
2016,17657,8102,3,1,0,8,2,2,4,3
2016,17657,8102,1,0,0,8,2,2,4,7
2016,17660,8102,1,0,0,8,2,1,4,13
2016,17660,8102,3,0,0,8,2,1,4,4
2016,17660,8102,2,0,0,8,2,2,4,4
2016,17660,8102,3,0,0,8,2,2,4,2
2016,17660,8102,1,0,0,8,2,2,4,4
2016,17788,8102,1,0,0,8,2,1,4,5
2016,17788,8102,2,0,0,8,2,1,4,2
2016,17788,8102,3,0,0,8,2,1,4,5
2016,17788,8102,3,0,0,8,2,2,4,9
2016,17788,8102,3,1,0,8,2,2,4,3
2016,17788,8102,1,0,0,8,2,2,4,5
2016,17788,8102,2,0,0,8,2,2,4,8
2016,17788,8102,2,1,0,8,2,2,4,3
2016,17876,8102,3,0,0,8,2,1,4,12
2016,17876,8102,2,0,0,8,2,1,4,8
2016,17876,8102,2,1,0,8,2,1,4,1
2016,17876,8102,3,1,0,8,2,1,4,1
2016,17876,8102,1,0,0,8,2,1,4,9
2016,17876,8102,1,1,0,8,2,1,4,1
2016,17876,8102,1,0,0,8,2,2,4,11
2016,17876,8102,2,0,0,8,2,2,4,9
2016,17876,8102,3,0,0,8,2,2,4,7
2016,17876,8102,3,1,0,8,2,2,4,1
2016,17876,8102,1,1,0,8,2,2,4,2
2016,17876,8102,2,1,0,8,2,2,4,1
2016,17915,8102,2,0,0,8,2,1,4,7
2016,17915,8102,2,1,0,8,2,1,4,1
2016,17915,8102,3,0,0,8,2,1,4,33
2016,17915,8102,3,1,0,8,2,1,4,4
2016,17915,8102,1,0,0,8,2,1,4,3
2016,17915,8102,1,1,0,8,2,1,4,1
2016,17915,8102,2,0,0,8,2,2,4,14
2016,17915,8102,3,0,0,8,2,2,4,26
2016,17915,8102,3,1,0,8,2,2,4,3
2016,17915,8102,1,0,0,8,2,2,4,3
2016,18042,8102,2,0,0,8,2,1,4,9
2016,18042,8102,2,1,0,8,2,1,4,3
2016,18042,8102,3,0,0,8,2,1,4,11
2016,18042,8102,3,1,0,8,2,1,4,1
2016,18042,8102,1,0,0,8,2,1,4,1
2016,18042,8102,2,0,0,8,2,2,4,7
2016,18042,8102,3,1,0,8,2,2,4,2
2016,18042,8102,3,0,0,8,2,2,4,4
2016,18042,8102,1,0,0,8,2,2,4,1
2016,31130,8102,2,0,0,8,2,1,4,5
2016,31130,8102,3,0,0,8,2,1,4,5
2016,31130,8102,1,0,0,8,2,1,4,4
2016,31130,8102,1,0,0,8,2,2,4,2
2016,31130,8102,2,0,0,8,2,2,4,5
2016,31130,8102,3,0,0,8,2,2,4,5
2016,31130,8102,2,1,0,8,2,2,4,1
2016,4571,8103,2,0,0,8,1,1,4,7
2016,4571,8103,2,1,0,8,1,1,4,1
2016,4571,8103,3,0,0,8,1,1,4,6
2016,4571,8103,1,0,0,8,1,1,4,1
2016,4571,8103,2,0,0,8,1,2,4,3
2016,4571,8103,3,0,0,8,1,2,4,4
2016,4571,8103,3,1,0,8,1,2,4,1
2016,4575,8103,1,0,0,8,1,1,4,2
2016,4575,8103,2,0,0,8,1,1,4,3
2016,4575,8103,3,0,0,8,1,1,4,9
2016,4575,8103,2,0,0,8,1,2,4,9
2016,4575,8103,3,0,0,8,1,2,4,4
2016,4575,8103,1,0,0,8,1,2,4,1
2016,4575,8103,3,1,0,8,1,2,4,1
2016,4576,8103,2,0,0,8,1,1,4,4
2016,4576,8103,2,1,0,8,1,1,4,1
2016,4576,8103,3,0,0,8,1,1,4,2
2016,4576,8103,2,0,0,8,1,2,4,1
2016,4576,8103,3,0,0,8,1,2,4,4
2016,4584,8103,2,0,0,8,1,1,4,1
2016,4584,8103,3,0,0,8,1,1,4,1
2016,4584,8103,3,1,0,8,1,1,4,1
2016,4584,8103,1,0,0,8,1,1,4,2
2016,4584,8103,2,0,0,8,1,2,4,5
2016,4584,8103,3,0,0,8,1,2,4,5
2016,4586,8103,2,0,0,8,1,1,4,3
2016,4586,8103,2,1,0,8,1,1,4,1
2016,4586,8103,3,0,0,8,1,1,4,8
2016,4586,8103,1,0,0,8,1,1,4,2
2016,4586,8103,2,0,0,8,1,2,4,6
2016,4586,8103,3,0,0,8,1,2,4,6
2016,4586,8103,3,1,0,8,1,2,4,1
2016,4586,8103,1,0,0,8,1,2,4,2
2016,4591,8103,3,0,0,8,1,1,4,11
2016,4591,8103,3,1,0,8,1,1,4,4
2016,4591,8103,2,0,0,8,1,2,4,4
2016,4591,8103,3,0,0,8,1,2,4,21
2016,4591,8103,3,1,0,8,1,2,4,5
2016,4591,8103,1,0,0,8,1,2,4,1
2016,4627,8103,3,0,0,8,2,1,4,8
2016,4627,8103,2,0,0,8,2,1,4,9
2016,4627,8103,3,1,0,8,2,1,4,1
2016,4627,8103,1,0,0,8,2,1,4,12
2016,4627,8103,3,0,0,8,2,2,4,11
2016,4627,8103,2,0,0,8,2,2,4,10
2016,4627,8103,3,1,0,8,2,2,4,2
2016,4627,8103,1,0,0,8,2,2,4,8
2016,4628,8103,3,0,0,8,2,1,4,13
2016,4628,8103,2,0,0,8,2,1,4,6
2016,4628,8103,2,1,0,8,2,1,4,1
2016,4628,8103,3,0,0,8,2,2,4,8
2016,4628,8103,2,0,0,8,2,2,4,5
2016,4628,8103,1,0,0,8,2,2,4,2
2016,4631,8103,2,0,0,8,2,1,4,14
2016,4631,8103,3,0,0,8,2,1,4,31
2016,4631,8103,1,0,0,8,2,1,4,8
2016,4631,8103,2,0,0,8,2,2,4,15
2016,4631,8103,2,1,0,8,2,2,4,1
2016,4631,8103,3,0,0,8,2,2,4,32
2016,4631,8103,3,1,0,8,2,2,4,5
2016,4631,8103,1,0,0,8,2,2,4,8
2016,4633,8103,3,0,0,8,2,1,4,5
2016,4633,8103,2,0,0,8,2,1,4,6
2016,4633,8103,2,1,0,8,2,1,4,1
2016,4633,8103,1,0,0,8,2,1,4,1
2016,4633,8103,1,1,0,8,2,1,4,1
2016,4633,8103,2,0,0,8,2,2,4,4
2016,4633,8103,3,0,0,8,2,2,4,2
2016,4633,8103,3,1,0,8,2,2,4,1
2016,4633,8103,1,0,0,8,2,2,4,1
2016,4658,8103,3,0,0,8,2,1,4,12
2016,4658,8103,2,0,0,8,2,1,4,9
2016,4658,8103,2,1,0,8,2,1,4,1
2016,4658,8103,3,1,0,8,2,1,4,1
2016,4658,8103,1,0,0,8,2,1,4,4
2016,4658,8103,1,0,0,8,2,2,4,6
2016,4658,8103,2,0,0,8,2,2,4,8
2016,4658,8103,2,1,0,8,2,2,4,1
2016,4658,8103,3,0,0,8,2,2,4,13
2016,4658,8103,3,1,0,8,2,2,4,1
2016,4658,8103,1,1,0,8,2,2,4,2
2016,4667,8103,2,1,0,8,2,1,4,2
2016,4667,8103,2,0,0,8,2,1,4,15
2016,4667,8103,3,0,0,8,2,1,4,20
2016,4667,8103,1,0,0,8,2,1,4,2
2016,4667,8103,1,0,0,8,2,2,4,4
2016,4667,8103,3,0,0,8,2,2,4,17
2016,4667,8103,2,0,0,8,2,2,4,8
2016,4667,8103,3,1,0,8,2,2,4,1
2016,4689,8103,1,0,0,8,3,1,4,31
2016,4689,8103,2,0,0,8,3,1,4,1
2016,4689,8103,3,0,0,8,3,1,4,2
2016,4689,8103,1,0,0,8,3,2,4,20
2016,4689,8103,3,0,0,8,3,2,4,3
2016,4689,8103,3,1,0,8,3,2,4,1
2016,4689,8103,1,1,0,8,3,2,4,1
2016,4689,8103,2,0,0,8,3,2,4,1
2016,4691,8103,2,0,0,8,2,1,4,2
2016,4691,8103,3,0,0,8,2,1,4,1
2016,4691,8103,1,0,0,8,2,1,4,13
2016,4691,8103,3,0,0,8,2,2,4,3
2016,4691,8103,2,0,0,8,2,2,4,3
2016,4691,8103,3,1,0,8,2,2,4,1
2016,4691,8103,1,0,0,8,2,2,4,8
2016,11414,8103,2,0,0,8,2,1,4,3
2016,11414,8103,3,0,0,8,2,1,4,5
2016,11414,8103,3,1,0,8,2,1,4,1
2016,11414,8103,1,0,0,8,2,1,4,1
2016,11414,8103,2,0,0,8,2,2,4,2
2016,11414,8103,2,1,0,8,2,2,4,1
2016,11414,8103,3,0,0,8,2,2,4,2
2016,11414,8103,3,1,0,8,2,2,4,1
2016,12025,8103,1,0,0,8,3,2,4,18
2016,12036,8103,3,0,0,8,3,1,4,1
2016,12036,8103,1,0,0,8,3,1,4,11
2016,12036,8103,2,0,0,8,3,1,4,1
2016,17648,8103,2,0,0,8,2,1,4,10
2016,17648,8103,2,1,0,8,2,1,4,2
2016,17648,8103,3,0,0,8,2,1,4,12
2016,17648,8103,1,0,0,8,2,1,4,8
2016,17648,8103,2,0,0,8,2,2,4,5
2016,17648,8103,2,1,0,8,2,2,4,1
2016,17648,8103,3,0,0,8,2,2,4,10
2016,17648,8103,1,0,0,8,2,2,4,3
2016,17689,8103,2,0,0,8,2,1,4,8
2016,17689,8103,3,1,0,8,2,1,4,3
2016,17689,8103,3,0,0,8,2,1,4,3
2016,17689,8103,1,0,0,8,2,1,4,1
2016,17689,8103,3,0,0,8,2,2,4,8
2016,17689,8103,2,0,0,8,2,2,4,5
2016,17689,8103,3,1,0,8,2,2,4,1
2016,17692,8103,2,0,0,8,2,1,4,2
2016,17692,8103,3,0,0,8,2,1,4,4
2016,17692,8103,1,0,0,8,2,1,4,1
2016,17692,8103,2,0,0,8,2,2,4,7
2016,17692,8103,3,0,0,8,2,2,4,4
2016,17692,8103,1,0,0,8,2,2,4,9
2016,17709,8103,2,1,0,8,1,1,4,1
2016,17709,8103,3,0,0,8,1,1,4,7
2016,17709,8103,2,1,0,8,1,2,4,2
2016,17709,8103,3,0,0,8,1,2,4,2
2016,17746,8103,3,0,0,8,2,1,4,5
2016,17746,8103,2,0,0,8,2,1,4,1
2016,17746,8103,2,0,0,8,2,2,4,3
2016,17746,8103,3,0,0,8,2,2,4,6
2016,17765,8103,2,0,0,8,2,1,4,14
2016,17765,8103,2,1,0,8,2,1,4,1
2016,17765,8103,3,0,0,8,2,1,4,16
2016,17765,8103,1,0,0,8,2,1,4,7
2016,17765,8103,3,1,0,8,2,1,4,1
2016,17765,8103,3,0,0,8,2,2,4,13
2016,17765,8103,2,0,0,8,2,2,4,17
2016,17765,8103,2,1,0,8,2,2,4,1
2016,17765,8103,3,1,0,8,2,2,4,1
2016,17765,8103,1,0,0,8,2,2,4,8
2016,17779,8103,3,1,0,8,2,1,4,1
2016,17779,8103,2,0,0,8,2,1,4,10
2016,17779,8103,3,0,0,8,2,1,4,8
2016,17779,8103,1,0,0,8,2,1,4,2
2016,17779,8103,2,0,0,8,2,2,4,7
2016,17779,8103,1,0,0,8,2,2,4,6
2016,17779,8103,2,1,0,8,2,2,4,1
2016,17779,8103,3,0,0,8,2,2,4,4
2016,17812,8103,1,0,0,8,2,1,4,23
2016,17812,8103,2,0,0,8,2,1,4,11
2016,17812,8103,3,0,0,8,2,1,4,10
2016,17812,8103,1,1,0,8,2,1,4,2
2016,17812,8103,2,0,0,8,2,2,4,6
2016,17812,8103,1,0,0,8,2,2,4,19
2016,17812,8103,3,0,0,8,2,2,4,6
2016,17812,8103,1,1,0,8,2,2,4,1
2016,18126,8103,2,0,0,8,2,1,4,14
2016,18126,8103,2,1,0,8,2,1,4,3
2016,18126,8103,3,0,0,8,2,1,4,21
2016,18126,8103,2,0,0,8,2,2,4,7
2016,18126,8103,3,0,0,8,2,2,4,14
2016,18126,8103,3,1,0,8,2,2,4,2
2016,18126,8103,1,0,0,8,2,2,4,1
2016,18181,8103,2,0,0,8,2,1,4,18
2016,18181,8103,3,0,0,8,2,1,4,5
2016,18181,8103,3,1,0,8,2,1,4,1
2016,18181,8103,1,0,0,8,2,1,4,9
2016,18181,8103,2,0,0,8,2,2,4,22
2016,18181,8103,3,0,0,8,2,2,4,16
2016,18181,8103,1,0,0,8,2,2,4,10
2016,4869,8104,2,0,0,8,1,1,4,8
2016,4869,8104,3,0,0,8,1,1,4,11
2016,4869,8104,1,0,0,8,1,1,4,2
2016,4869,8104,2,0,0,8,1,2,4,5
2016,4869,8104,3,0,0,8,1,2,4,10
2016,4869,8104,3,1,0,8,1,2,4,2
2016,4869,8104,1,0,0,8,1,2,4,1
2016,4871,8104,2,0,1,8,1,1,4,1
2016,4871,8104,3,0,1,8,1,1,4,4
2016,4871,8104,1,0,1,8,1,1,4,1
2016,4871,8104,2,0,1,8,1,2,4,3
2016,4871,8104,3,0,1,8,1,2,4,1
2016,4871,8104,3,1,1,8,1,2,4,1
2016,4873,8104,3,0,1,8,1,1,4,7
2016,4873,8104,2,0,1,8,1,1,4,1
2016,4873,8104,2,0,1,8,1,2,4,2
2016,4873,8104,3,0,1,8,1,2,4,5
2016,4873,8104,1,0,1,8,1,2,4,1
2016,4875,8104,3,0,1,8,1,2,4,1
2016,4877,8104,3,0,1,8,1,2,4,2
2016,4879,8104,3,0,1,8,1,1,4,1
2016,4879,8104,3,0,1,8,1,2,4,1
2016,4882,8104,3,0,1,8,1,1,4,3
2016,4882,8104,3,0,1,8,1,2,4,3
2016,4886,8104,3,0,1,8,1,1,4,1
2016,4889,8104,3,0,1,8,1,1,4,1
2016,4890,8104,1,0,1,8,1,1,4,1
2016,4890,8104,3,0,1,8,1,1,4,1
2016,4890,8104,2,0,1,8,1,2,4,1
2016,4890,8104,3,0,1,8,1,2,4,2
2016,4891,8104,3,0,1,8,1,1,4,1
2016,4892,8104,3,0,1,8,1,1,4,1
2016,4896,8104,2,0,1,8,2,1,4,1
2016,4896,8104,3,0,1,8,2,1,4,1
2016,4896,8104,3,0,1,8,2,2,4,1
2016,18112,8104,3,0,0,8,1,1,4,8
2016,18112,8104,2,0,0,8,1,1,4,4
2016,18112,8104,3,1,0,8,1,1,4,1
2016,18112,8104,1,0,0,8,1,1,4,1
2016,18112,8104,2,0,0,8,1,2,4,4
2016,18112,8104,3,0,0,8,1,2,4,9
2016,4898,8105,3,0,0,8,1,1,4,13
2016,4898,8105,2,0,0,8,1,1,4,6
2016,4898,8105,2,1,0,8,1,1,4,1
2016,4898,8105,3,1,0,8,1,1,4,2
2016,4898,8105,1,0,0,8,1,1,4,2
2016,4898,8105,3,0,0,8,1,2,4,12
2016,4898,8105,2,0,0,8,1,2,4,9
2016,4898,8105,3,1,0,8,1,2,4,2
2016,4901,8105,3,0,1,8,1,1,4,1
2016,4901,8105,3,0,1,8,1,2,4,1
2016,4902,8105,2,0,1,8,1,1,4,8
2016,4902,8105,3,0,1,8,1,1,4,7
2016,4902,8105,1,0,1,8,1,1,4,1
2016,4902,8105,2,0,1,8,1,2,4,5
2016,4902,8105,3,0,1,8,1,2,4,6
2016,4903,8105,3,0,1,8,1,2,4,1
2016,4904,8105,2,0,1,8,1,1,4,1
2016,4904,8105,3,0,1,8,1,1,4,2
2016,4904,8105,3,0,1,8,1,2,4,1
2016,4905,8105,3,0,1,8,1,1,4,1
2016,4906,8105,2,0,1,8,1,1,4,1
2016,4906,8105,3,0,1,8,1,2,4,2
2016,4906,8105,1,0,1,8,1,2,4,1
2016,4908,8105,3,0,1,8,1,1,4,4
2016,4908,8105,2,1,1,8,1,2,4,1
2016,4908,8105,3,0,1,8,1,2,4,2
2016,4909,8105,2,0,1,8,1,1,4,2
2016,4909,8105,3,0,1,8,1,1,4,1
2016,4909,8105,3,0,1,8,1,2,4,2
2016,4910,8105,3,0,1,8,1,1,4,1
2016,4911,8105,3,0,1,8,1,1,4,1
2016,4911,8105,3,0,1,8,1,2,4,1
2016,4912,8105,3,0,1,8,1,1,4,1
2016,4913,8105,3,0,1,8,1,1,4,1
2016,4913,8105,3,1,1,8,1,1,4,1
2016,4913,8105,3,0,1,8,1,2,4,1
2016,4915,8105,3,0,1,8,1,1,4,2
2016,4918,8105,3,0,1,8,1,1,4,1
2016,4920,8105,3,0,1,8,1,1,4,1
2016,4920,8105,3,0,1,8,1,2,4,1
2016,4921,8105,3,0,1,8,1,2,4,1
2016,4922,8105,2,0,0,8,2,1,4,6
2016,4922,8105,2,1,0,8,2,1,4,1
2016,4922,8105,3,0,0,8,2,1,4,10
2016,4922,8105,3,0,0,8,2,2,4,6
2016,4922,8105,2,0,0,8,2,2,4,4
2016,4922,8105,2,1,0,8,2,2,4,1
2016,4922,8105,3,1,0,8,2,2,4,1
2016,4923,8105,3,0,1,8,2,1,4,1
2016,12058,8105,2,0,0,8,1,1,4,5
2016,12058,8105,2,1,0,8,1,1,4,1
2016,12058,8105,3,0,0,8,1,1,4,5
2016,12058,8105,3,1,0,8,1,1,4,1
2016,12058,8105,2,0,0,8,1,2,4,7
2016,12058,8105,2,1,0,8,1,2,4,5
2016,12058,8105,3,0,0,8,1,2,4,23
2016,12058,8105,3,1,0,8,1,2,4,2
2016,12058,8105,1,1,0,8,1,2,4,1
2016,18065,8105,3,0,0,8,1,1,4,13
2016,18065,8105,2,0,0,8,1,1,4,6
2016,18065,8105,2,0,0,8,1,2,4,9
2016,18065,8105,3,0,0,8,1,2,4,9
2016,18065,8105,3,1,0,8,1,2,4,4
2016,18065,8105,1,0,0,8,1,2,4,1
2016,18093,8105,3,0,0,8,2,1,4,8
2016,18093,8105,2,0,0,8,2,1,4,6
2016,18093,8105,2,1,0,8,2,1,4,2
2016,18093,8105,2,0,0,8,2,2,4,8
2016,18093,8105,3,0,0,8,2,2,4,10
2016,18093,8105,1,0,0,8,2,2,4,2
2016,18094,8105,2,0,0,8,2,1,4,8
2016,18094,8105,1,0,0,8,2,1,4,2
2016,18094,8105,3,0,0,8,2,1,4,6
2016,18094,8105,2,0,0,8,2,2,4,11
2016,18094,8105,3,0,0,8,2,2,4,10
2016,18094,8105,3,1,0,8,2,2,4,1
2016,18094,8105,1,0,0,8,2,2,4,2
2016,18094,8105,2,1,0,8,2,2,4,1
2016,4952,8106,2,0,0,8,1,1,4,7
2016,4952,8106,2,1,0,8,1,1,4,1
2016,4952,8106,3,0,0,8,1,1,4,25
2016,4952,8106,3,1,0,8,1,1,4,3
2016,4952,8106,1,0,0,8,1,1,4,1
2016,4952,8106,2,0,0,8,1,2,4,2
2016,4952,8106,3,0,0,8,1,2,4,18
2016,4953,8106,3,0,0,8,1,1,4,16
2016,4953,8106,2,0,0,8,1,1,4,5
2016,4953,8106,2,0,0,8,1,2,4,2
2016,4953,8106,3,0,0,8,1,2,4,14
2016,4953,8106,3,1,0,8,1,2,4,3
2016,4954,8106,3,0,0,8,1,1,4,13
2016,4954,8106,2,0,0,8,1,1,4,3
2016,4954,8106,2,0,0,8,1,2,4,4
2016,4954,8106,3,0,0,8,1,2,4,3
2016,4954,8106,3,1,0,8,1,2,4,3
2016,4955,8106,2,0,0,8,1,1,4,2
2016,4955,8106,3,0,0,8,1,1,4,7
2016,4955,8106,3,1,0,8,1,1,4,1
2016,4955,8106,2,0,0,8,1,2,4,2
2016,4955,8106,3,0,0,8,1,2,4,3
2016,4955,8106,3,1,0,8,1,2,4,1
2016,4956,8106,3,0,0,8,1,1,4,13
2016,4956,8106,2,0,0,8,1,1,4,7
2016,4956,8106,3,1,0,8,1,1,4,1
2016,4956,8106,1,0,0,8,1,1,4,1
2016,4956,8106,3,0,0,8,1,2,4,12
2016,4956,8106,2,0,0,8,1,2,4,4
2016,4956,8106,3,1,0,8,1,2,4,1
2016,4958,8106,3,0,0,8,1,1,4,15
2016,4958,8106,2,0,0,8,1,1,4,6
2016,4958,8106,2,1,0,8,1,1,4,1
2016,4958,8106,1,0,0,8,1,1,4,1
2016,4958,8106,3,1,0,8,1,2,4,2
2016,4958,8106,3,0,0,8,1,2,4,18
2016,4958,8106,2,0,0,8,1,2,4,9
2016,4960,8106,2,0,0,8,1,1,4,11
2016,4960,8106,3,0,0,8,1,1,4,19
2016,4960,8106,2,1,0,8,1,1,4,2
2016,4960,8106,3,1,0,8,1,1,4,4
2016,4960,8106,3,0,0,8,1,2,4,19
2016,4960,8106,2,0,0,8,1,2,4,13
2016,4960,8106,2,1,0,8,1,2,4,2
2016,4960,8106,1,0,0,8,1,2,4,1
2016,4960,8106,1,1,0,8,1,2,4,1
2016,4961,8106,2,0,0,8,1,1,4,3
2016,4961,8106,2,1,0,8,1,1,4,2
2016,4961,8106,3,0,0,8,1,1,4,2
2016,4961,8106,3,1,0,8,1,1,4,1
2016,4961,8106,2,1,0,8,1,2,4,1
2016,4961,8106,3,0,0,8,1,2,4,7
2016,4961,8106,1,0,0,8,1,2,4,1
2016,4967,8106,2,0,0,8,1,1,4,7
2016,4967,8106,2,1,0,8,1,1,4,1
2016,4967,8106,3,0,0,8,1,1,4,5
2016,4967,8106,1,0,0,8,1,1,4,1
2016,4967,8106,3,0,0,8,1,2,4,11
2016,4967,8106,2,0,0,8,1,2,4,2
2016,4967,8106,2,1,0,8,1,2,4,1
2016,4968,8106,3,0,0,8,1,1,4,5
2016,4968,8106,3,0,0,8,1,2,4,2
2016,4969,8106,3,0,0,8,2,1,4,5
2016,4969,8106,3,1,0,8,2,1,4,1
2016,4969,8106,3,0,0,8,2,2,4,2
2016,4970,8106,2,0,0,8,2,1,4,16
2016,4970,8106,3,0,0,8,2,1,4,24
2016,4970,8106,2,1,0,8,2,1,4,1
2016,4970,8106,3,1,0,8,2,1,4,1
2016,4970,8106,1,0,0,8,2,1,4,10
2016,4970,8106,2,0,0,8,2,2,4,16
2016,4970,8106,3,0,0,8,2,2,4,24
2016,4970,8106,3,1,0,8,2,2,4,1
2016,4970,8106,1,0,0,8,2,2,4,7
2016,4971,8106,2,0,0,8,2,1,4,1
2016,4971,8106,2,1,0,8,2,1,4,1
2016,4971,8106,3,0,0,8,2,1,4,5
2016,4971,8106,3,0,0,8,2,2,4,6
2016,4971,8106,2,0,0,8,2,2,4,1
2016,4971,8106,2,1,0,8,2,2,4,2
2016,4973,8106,3,0,0,8,2,1,4,27
2016,4973,8106,2,0,0,8,2,1,4,12
2016,4973,8106,3,1,0,8,2,1,4,4
2016,4973,8106,2,0,0,8,2,2,4,18
2016,4973,8106,2,1,0,8,2,2,4,1
2016,4973,8106,3,0,0,8,2,2,4,17
2016,4973,8106,1,0,0,8,2,2,4,2
2016,4974,8106,3,0,0,8,2,1,4,9
2016,4974,8106,2,0,0,8,2,1,4,5
2016,4974,8106,3,1,0,8,2,1,4,1
2016,4974,8106,3,0,0,8,2,2,4,8
2016,4974,8106,2,0,0,8,2,2,4,2
2016,4974,8106,3,1,0,8,2,2,4,3
2016,11397,8106,2,0,0,8,2,1,4,9
2016,11397,8106,3,0,0,8,2,1,4,10
2016,11397,8106,3,1,0,8,2,1,4,1
2016,11397,8106,1,0,0,8,2,1,4,4
2016,11397,8106,1,0,0,8,2,2,4,3
2016,11397,8106,2,0,0,8,2,2,4,6
2016,11397,8106,3,1,0,8,2,2,4,1
2016,11397,8106,2,1,0,8,2,2,4,1
2016,11397,8106,3,0,0,8,2,2,4,9
2016,11707,8106,3,0,0,8,2,1,4,15
2016,11707,8106,2,0,0,8,2,1,4,18
2016,11707,8106,1,0,0,8,2,1,4,4
2016,11707,8106,1,1,0,8,2,1,4,1
2016,11707,8106,2,0,0,8,2,2,4,10
